agent_id,win,n,distinct_nf,distinct_ep,err_rate,get_frac,write_frac,mean_resp,max_resp,n_orphan,hour,label,attack_type,tgt_set,distinct_ep_roll,distinct_nf_roll,distinct_target_roll,err_count_roll,n_roll,resp_roll_max,rule,rule_reason,ml,risk,decision,nfs_touched
oss-inventory-job,2026-08-03 01:12:00,4,2,2,0.0,1.0,0.0,351.75,493,0,1,legit,none,"{'SUPI-0050', 'SUPI-0199'}",4,2,6,0.0,20,565,0.0,none,0.0,0.0,PASS,"NRF,UDM"
closed-loop-assurance,2026-08-04 15:38:00,9,3,3,0.0,0.0,1.0,595.0,842,0,15,legit,none,"{'SUPI-0048', 'SUPI-0364', 'SUPI-0198', 'SUPI-0045', 'SUPI-0391', 'SUPI-0253'}",4,3,19,1.0,46,895,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-03 23:27:00,11,3,7,0.0,0.09090909090909091,0.9090909090909091,648.6363636363636,1192,0,23,legit,none,"{'SUPI-0079', 'SUPI-0118', 'SUPI-0291'}",8,3,12,0.0,53,1192,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
policy-audit-svc,2026-08-06 19:51:00,2,1,2,0.0,0.0,1.0,107.5,110,0,19,legit,none,"{'SUPI-0273', 'SUPI-0198'}",2,1,8,0.0,10,371,0.0,none,0.0,0.0,PASS,PCF
oss-orchestration-hub,2026-08-07 06:37:00,14,6,6,0.0,0.35714285714285715,0.6428571428571429,502.5,943,0,6,legit,none,"{'SUPI-0086', 'SUPI-0017', 'SUPI-0166', 'SUPI-0260'}",9,6,21,0.0,69,995,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
nrf-heartbeat-svc,2026-08-06 16:54:00,5,1,2,0.0,0.0,1.0,217.6,274,0,16,legit,none,set(),2,1,0,0.0,25,299,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-06 22:45:00,5,1,2,0.0,0.0,1.0,166.4,297,0,22,legit,none,set(),2,1,0,0.0,21,297,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-04 04:48:00,15,6,8,0.0,0.3333333333333333,0.6666666666666666,586.6,988,0,4,legit,none,"{'SUPI-0198', 'SUPI-0267', 'SUPI-0185', 'SUPI-0301', 'SUPI-0379'}",9,6,25,0.0,77,997,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
policy-audit-svc,2026-08-07 19:24:00,2,1,2,0.0,0.0,1.0,352.0,397,0,19,legit,none,"{'SUPI-0299', 'SUPI-0169'}",2,1,8,0.0,9,397,0.0,none,0.0,0.0,PASS,PCF
orch-session-mgr,2026-08-04 07:27:00,6,3,5,0.0,0.0,1.0,770.1666666666666,1159,0,7,legit,none,{'SUPI-0115'},6,3,5,1.0,27,1198,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
closed-loop-assurance,2026-08-03 06:05:00,15,3,4,0.0,0.0,1.0,465.53333333333336,861,0,6,legit,none,"{'SUPI-0361', 'SUPI-0146', 'SUPI-0274', 'SUPI-0134', 'SUPI-0087', 'SUPI-0327', 'SUPI-0177', 'SUPI-0028', 'SUPI-0251'}",6,3,24,2.0,77,898,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-04 11:03:00,9,3,3,0.0,0.0,1.0,590.7777777777778,888,0,11,legit,none,"{'SUPI-0025', 'SUPI-0258', 'SUPI-0104', 'SUPI-0355', 'SUPI-0362', 'SUPI-0281'}",6,3,19,0.0,55,888,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-07 03:43:00,11,2,4,0.0,0.0,1.0,670.7272727272727,1178,0,3,legit,none,"{'SUPI-0112', 'SUPI-0352', 'SUPI-0375', 'SUPI-0251'}",6,3,11,1.0,58,1182,0.0,none,0.0,0.0,PASS,"PCF,SMF"
provisioning-agent,2026-08-03 21:13:00,3,2,2,0.0,0.0,1.0,1253.6666666666667,1358,0,21,legit,none,"{'SUPI-0215', 'SUPI-0102', 'SUPI-0328'}",3,2,15,0.0,18,1496,0.0,none,0.0,0.0,PASS,"NEF,UDM"
orch-session-mgr,2026-08-06 12:59:00,10,3,6,0.0,0.1,0.9,726.9,1157,0,12,legit,none,"{'SUPI-0282', 'SUPI-0381', 'SUPI-0172'}",7,3,10,0.0,49,1187,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
closed-loop-assurance,2026-08-06 23:10:00,14,3,5,0.07142857142857142,0.0,1.0,657.3571428571429,844,0,23,legit,none,"{'SUPI-0351', 'SUPI-0080', 'SUPI-0270', 'SUPI-0048', 'SUPI-0179', 'SUPI-0247', 'SUPI-0285', 'SUPI-0095', 'SUPI-0066', 'SUPI-0344', 'SUPI-0199'}",6,3,22,1.0,69,894,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-04 06:18:00,9,2,4,0.0,0.0,1.0,707.1111111111111,1109,0,6,legit,none,{'SUPI-0008'},7,3,8,0.0,47,1171,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-04 16:35:00,15,6,9,0.0,0.3333333333333333,0.6666666666666666,635.5333333333333,963,0,16,legit,none,"{'SUPI-0353', 'SUPI-0202', 'SUPI-0137', 'SUPI-0236', 'SUPI-0091', 'SUPI-0151'}",12,6,21,2.0,76,991,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-07 16:04:00,7,3,6,0.0,0.14285714285714285,0.8571428571428571,729.5714285714286,1106,0,16,legit,none,{'SUPI-0016'},7,3,9,0.0,34,1194,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
orch-session-mgr,2026-08-03 16:52:00,12,2,4,0.0,0.0,1.0,729.4166666666666,1146,0,16,legit,none,"{'SUPI-0063', 'SUPI-0228', 'SUPI-0006', 'SUPI-0101'}",7,3,13,0.0,63,1176,0.0,none,0.0,0.0,PASS,"PCF,SMF"
closed-loop-assurance,2026-08-03 18:13:00,10,3,4,0.0,0.1,0.9,579.9,871,0,18,legit,none,"{'SUPI-0380', 'SUPI-0307', 'SUPI-0242', 'SUPI-0188', 'SUPI-0236', 'SUPI-0279'}",4,3,19,0.0,47,889,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
provisioning-agent,2026-08-07 19:40:00,2,2,2,0.0,0.0,1.0,1273.5,1433,0,19,legit,none,{'SUPI-0276'},2,2,7,0.0,8,1447,0.0,none,0.0,0.0,PASS,"NEF,UDM"
oss-orchestration-hub,2026-08-04 19:16:00,12,6,8,0.0,0.3333333333333333,0.6666666666666666,600.5,950,0,19,legit,none,"{'SUPI-0349', 'SUPI-0010', 'SUPI-0306', 'SUPI-0225', 'SUPI-0390'}",11,6,20,0.0,61,997,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
oss-orchestration-hub,2026-08-07 09:19:00,12,6,6,0.0,0.25,0.75,579.0833333333334,886,0,9,legit,none,"{'SUPI-0096', 'SUPI-0164', 'SUPI-0198', 'SUPI-0026', 'SUPI-0024', 'SUPI-0118', 'SUPI-0111'}",6,6,20,1.0,62,978,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-04 04:03:00,7,2,4,0.0,0.0,1.0,706.0,1042,0,4,legit,none,"{'SUPI-0056', 'SUPI-0291'}",6,3,7,0.0,44,1173,0.0,none,0.0,0.0,PASS,"PCF,SMF"
orch-session-mgr,2026-08-04 14:48:00,7,1,3,0.0,0.0,1.0,694.1428571428571,1184,0,14,legit,none,set(),5,3,6,0.0,36,1184,0.0,none,0.0,0.0,PASS,SMF
closed-loop-assurance,2026-08-03 03:23:00,10,3,4,0.0,0.0,1.0,588.9,888,0,3,legit,none,"{'SUPI-0096', 'SUPI-0306', 'SUPI-0067', 'SUPI-0226', 'SUPI-0167', 'SUPI-0129', 'SUPI-0300'}",6,3,17,1.0,44,898,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-orchestration-hub,2026-08-03 01:59:00,16,6,8,0.0,0.3125,0.6875,614.1875,956,0,1,legit,none,"{'SUPI-0093', 'SUPI-0108', 'SUPI-0250', 'SUPI-0366', 'SUPI-0221', 'SUPI-0107', 'SUPI-0073'}",13,6,22,0.0,81,991,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-07 06:44:00,10,2,4,0.0,0.0,1.0,755.3,1120,0,6,legit,none,"{'SUPI-0139', 'SUPI-0197'}",4,2,13,0.0,51,1193,0.0,none,0.0,0.0,PASS,"PCF,SMF"
provisioning-agent,2026-08-07 19:56:00,2,2,2,0.0,0.0,1.0,500.5,582,0,19,legit,none,"{'SUPI-0230', 'SUPI-0119'}",2,2,7,0.0,8,1190,0.0,none,0.0,0.0,PASS,"NEF,UDM"
nrf-heartbeat-svc,2026-08-05 00:16:00,8,1,2,0.0,0.0,1.0,190.25,276,0,0,legit,none,set(),3,1,0,0.0,38,298,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-03 21:23:00,12,6,6,0.0,0.25,0.75,541.5833333333334,989,0,21,legit,none,"{'SUPI-0126', 'SUPI-0130', 'SUPI-0088', 'SUPI-0101'}",9,6,18,0.0,61,994,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
nrf-heartbeat-svc,2026-08-03 14:07:00,5,1,2,0.0,0.0,1.0,210.8,282,0,14,legit,none,set(),3,1,0,0.0,23,287,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-06 07:42:00,23,6,7,0.0,0.2608695652173913,0.7391304347826086,625.304347826087,996,0,7,legit,none,"{'SUPI-0351', 'SUPI-0080', 'SUPI-0341', 'SUPI-0204', 'SUPI-0187', 'SUPI-0395', 'SUPI-0132', 'SUPI-0082', 'SUPI-0271', 'SUPI-0231'}",11,6,25,0.0,116,999,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
provisioning-agent,2026-08-07 07:51:00,1,1,1,0.0,0.0,1.0,947.0,947,0,7,legit,none,{'SUPI-0211'},3,2,7,0.0,9,1201,0.0,none,0.0,0.0,PASS,UDM
oss-inventory-job,2026-08-06 09:47:00,3,2,2,0.0,1.0,0.0,417.3333333333333,489,0,9,legit,none,{'SUPI-0165'},5,2,6,0.0,14,574,0.0,none,0.0,0.0,PASS,"NRF,UDM"
policy-audit-svc,2026-08-06 12:36:00,1,1,1,0.0,0.0,1.0,327.0,327,0,12,legit,none,{'SUPI-0201'},2,1,6,0.0,7,327,0.0,none,0.0,0.0,PASS,PCF
nrf-heartbeat-svc,2026-08-07 10:23:00,4,1,2,0.25,0.25,0.75,141.0,193,0,10,legit,none,set(),3,1,0,1.0,22,294,0.0,none,0.49597731833496134,0.49597731833496134,PASS,NRF
oss-inventory-job,2026-08-07 02:20:00,6,2,2,0.16666666666666666,1.0,0.0,395.6666666666667,588,0,2,legit,none,"{'SUPI-0289', 'SUPI-0299', 'SUPI-0293', 'SUPI-0032'}",4,2,10,1.0,28,588,0.0,none,0.8779939981957765,0.8779939981957765,BLOCK,"NRF,UDM"
oss-orchestration-hub,2026-08-06 13:25:00,21,6,7,0.0,0.2857142857142857,0.7142857142857143,610.952380952381,969,0,13,legit,none,"{'SUPI-0186', 'SUPI-0393', 'SUPI-0114', 'SUPI-0327', 'SUPI-0362', 'SUPI-0122'}",11,6,21,1.0,107,986,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
nrf-heartbeat-svc,2026-08-06 14:09:00,5,1,2,0.0,0.0,1.0,171.0,262,0,14,legit,none,set(),2,1,0,0.0,21,278,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-05 12:34:00,6,1,2,0.0,0.0,1.0,216.66666666666666,282,0,12,legit,none,set(),3,1,0,0.0,33,282,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-06 23:09:00,15,6,6,0.0,0.3333333333333333,0.6666666666666666,665.6,950,0,23,legit,none,"{'SUPI-0229', 'SUPI-0021', 'SUPI-0195', 'SUPI-0053', 'SUPI-0193', 'SUPI-0241'}",8,6,17,0.0,70,996,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-04 18:31:00,7,2,4,0.0,0.0,1.0,723.4285714285714,1089,0,18,legit,none,"{'SUPI-0053', 'SUPI-0066', 'SUPI-0285'}",5,3,8,0.0,33,1172,0.0,none,0.0,0.0,PASS,"PCF,SMF"
policy-audit-svc,2026-08-06 02:05:00,2,1,2,0.0,0.0,1.0,187.0,231,0,2,legit,none,"{'SUPI-0150', 'SUPI-0374'}",2,1,9,0.0,12,399,0.0,none,0.0,0.0,PASS,PCF
nrf-heartbeat-svc,2026-08-03 06:15:00,4,1,2,0.0,0.0,1.0,199.25,285,0,6,legit,none,set(),3,1,0,0.0,21,291,0.0,none,0.0,0.0,PASS,NRF
closed-loop-assurance,2026-08-06 09:26:00,13,3,3,0.0,0.0,1.0,523.5384615384615,883,0,9,legit,none,"{'SUPI-0270', 'SUPI-0261', 'SUPI-0048', 'SUPI-0096', 'SUPI-0139', 'SUPI-0337'}",3,3,24,0.0,64,893,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
provisioning-agent,2026-08-04 08:01:00,4,2,2,0.25,0.0,1.0,800.75,1180,0,8,legit,none,"{'SUPI-0324', 'SUPI-0108', 'SUPI-0139', 'SUPI-0247'}",2,2,18,1.0,25,1284,0.0,none,0.0,0.0,PASS,"NEF,UDM"
closed-loop-assurance,2026-08-07 14:29:00,15,3,3,0.0,0.0,1.0,686.1333333333333,872,0,14,legit,none,"{'SUPI-0039', 'SUPI-0286', 'SUPI-0191', 'SUPI-0121', 'SUPI-0333', 'SUPI-0177', 'SUPI-0302', 'SUPI-0172', 'SUPI-0335'}",5,3,25,2.0,72,881,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-06 07:45:00,11,2,4,0.0,0.0,1.0,650.0909090909091,1100,0,7,legit,none,"{'SUPI-0295', 'SUPI-0046'}",4,2,10,0.0,55,1160,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-06 02:32:00,11,6,6,0.0,0.36363636363636365,0.6363636363636364,673.6363636363636,914,0,2,legit,none,"{'SUPI-0002', 'SUPI-0099', 'SUPI-0266', 'SUPI-0127', 'SUPI-0329'}",8,6,17,0.0,53,996,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
oss-inventory-job,2026-08-04 03:59:00,4,2,2,0.0,1.0,0.0,299.75,423,0,3,legit,none,"{'SUPI-0059', 'SUPI-0325'}",2,2,8,0.0,19,587,0.0,none,0.0,0.0,PASS,"NRF,UDM"
closed-loop-assurance,2026-08-07 19:49:00,12,3,3,0.0,0.0,1.0,531.5833333333334,899,0,19,legit,none,"{'SUPI-0131', 'SUPI-0228', 'SUPI-0185', 'SUPI-0208', 'SUPI-0192', 'SUPI-0042'}",6,3,20,0.0,55,899,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-05 17:16:00,5,1,3,0.0,0.2,0.8,184.8,286,0,17,legit,none,set(),3,1,0,0.0,21,286,0.0,none,0.0,0.0,PASS,NRF
closed-loop-assurance,2026-08-04 03:09:00,14,3,5,0.07142857142857142,0.0,1.0,502.14285714285717,883,0,3,legit,none,"{'SUPI-0230', 'SUPI-0249', 'SUPI-0360', 'SUPI-0004', 'SUPI-0317', 'SUPI-0248', 'SUPI-0240', 'SUPI-0233'}",7,3,21,3.0,73,896,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-05 10:35:00,5,1,2,0.0,0.0,1.0,131.0,215,0,10,legit,none,set(),2,1,0,0.0,27,294,0.0,none,0.0,0.0,PASS,NRF
provisioning-agent,2026-08-04 09:38:00,3,2,2,0.0,0.0,1.0,1121.6666666666667,1322,0,9,legit,none,"{'SUPI-0085', 'SUPI-0345', 'SUPI-0074'}",3,2,12,0.0,14,1322,0.0,none,0.0,0.0,PASS,"NEF,UDM"
orch-session-mgr,2026-08-04 22:23:00,8,3,5,0.0,0.0,1.0,705.5,1029,0,22,legit,none,"{'SUPI-0356', 'SUPI-0332'}",5,3,8,0.0,40,1181,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
provisioning-agent,2026-08-03 10:35:00,5,2,2,0.0,0.0,1.0,1201.8,1339,0,10,legit,none,"{'SUPI-0117', 'SUPI-0274', 'SUPI-0154', 'SUPI-0139'}",3,2,16,1.0,24,1451,0.0,none,0.0,0.0,PASS,"NEF,UDM"
orch-session-mgr,2026-08-06 13:15:00,7,2,4,0.0,0.0,1.0,551.8571428571429,936,0,13,legit,none,{'SUPI-0090'},5,2,8,0.0,35,1157,0.0,none,0.0,0.0,PASS,"PCF,SMF"
provisioning-agent,2026-08-07 10:01:00,2,2,2,0.0,0.0,1.0,442.0,570,0,10,legit,none,"{'SUPI-0123', 'SUPI-0238'}",3,2,12,0.0,14,1376,0.0,none,0.0,0.0,PASS,"NEF,UDM"
oss-inventory-job,2026-08-06 01:00:00,3,2,2,0.0,1.0,0.0,203.33333333333334,221,0,1,legit,none,{'SUPI-0244'},2,2,6,0.0,18,562,0.0,none,0.6616712999613384,0.6616712999613384,STEP-UP,"NRF,UDM"
closed-loop-assurance,2026-08-03 08:09:00,10,3,3,0.0,0.0,1.0,484.5,732,0,8,legit,none,"{'SUPI-0185', 'SUPI-0301', 'SUPI-0195', 'SUPI-0177', 'SUPI-0213', 'SUPI-0024'}",3,3,18,3.0,50,893,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-04 04:39:00,7,2,5,0.0,0.0,1.0,740.7142857142857,1048,0,4,legit,none,"{'SUPI-0389', 'SUPI-0143', 'SUPI-0156'}",5,2,9,0.0,38,1168,0.0,none,0.0,0.0,PASS,"PCF,SMF"
provisioning-agent,2026-08-06 08:59:00,5,2,2,0.0,0.0,1.0,1082.2,1455,0,8,legit,none,"{'SUPI-0078', 'SUPI-0143', 'SUPI-0236', 'SUPI-0228', 'SUPI-0260'}",3,2,14,1.0,24,1455,0.0,none,0.0,0.0,PASS,"NEF,UDM"
orch-session-mgr,2026-08-05 04:38:00,15,2,4,0.0,0.0,1.0,709.9333333333333,1050,0,4,legit,none,"{'SUPI-0098', 'SUPI-0043', 'SUPI-0042', 'SUPI-0093'}",7,3,12,2.0,70,1198,0.0,none,0.0,0.0,PASS,"PCF,SMF"
provisioning-agent,2026-08-07 16:53:00,1,1,1,0.0,0.0,1.0,544.0,544,0,16,legit,none,{'SUPI-0099'},2,2,8,0.0,8,1111,0.0,none,0.0,0.0,PASS,UDM
provisioning-agent,2026-08-06 08:44:00,4,2,2,0.0,0.0,1.0,1084.5,1422,0,8,legit,none,"{'SUPI-0049', 'SUPI-0143', 'SUPI-0367', 'SUPI-0311'}",2,2,15,0.0,23,1453,0.0,none,0.0,0.0,PASS,"NEF,UDM"
nrf-heartbeat-svc,2026-08-06 05:28:00,4,1,2,0.0,0.0,1.0,205.5,293,0,5,legit,none,set(),2,1,0,0.0,25,293,0.0,none,0.0,0.0,PASS,NRF
orch-session-mgr,2026-08-07 19:02:00,6,3,5,0.0,0.0,1.0,758.5,1056,0,19,legit,none,{'SUPI-0315'},7,3,9,0.0,40,1137,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
orch-session-mgr,2026-08-07 01:16:00,7,2,4,0.0,0.0,1.0,799.5714285714286,1035,0,1,legit,none,"{'SUPI-0040', 'SUPI-0250'}",6,3,11,0.0,34,1193,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-04 01:07:00,14,6,7,0.0,0.2857142857142857,0.7142857142857143,506.7857142857143,902,0,1,legit,none,"{'SUPI-0080', 'SUPI-0003', 'SUPI-0146', 'SUPI-0198', 'SUPI-0309'}",11,6,19,0.0,67,991,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-07 04:16:00,8,3,5,0.0,0.125,0.875,694.75,988,0,4,legit,none,"{'SUPI-0082', 'SUPI-0137'}",6,3,8,0.0,39,1182,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
nrf-heartbeat-svc,2026-08-06 06:26:00,7,1,2,0.14285714285714285,0.0,1.0,193.42857142857142,296,0,6,legit,none,set(),3,1,0,1.0,33,299,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-06 03:20:00,5,1,2,0.0,0.0,1.0,215.2,278,0,3,legit,none,set(),3,1,0,0.0,27,282,0.0,none,0.0,0.0,PASS,NRF
policy-audit-svc,2026-08-07 11:44:00,1,1,1,0.0,0.0,1.0,132.0,132,0,11,legit,none,{'SUPI-0320'},2,1,8,0.0,8,336,0.0,none,0.0,0.0,PASS,PCF
closed-loop-assurance,2026-08-05 09:19:00,20,3,6,0.0,0.05,0.95,497.45,868,0,9,legit,none,"{'SUPI-0356', 'SUPI-0117', 'SUPI-0009', 'SUPI-0050', 'SUPI-0195', 'SUPI-0309', 'SUPI-0200', 'SUPI-0257', 'SUPI-0345'}",7,3,26,2.0,96,886,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-04 16:17:00,9,2,5,0.0,0.0,1.0,902.8888888888889,1136,0,16,legit,none,"{'SUPI-0341', 'SUPI-0277'}",6,3,10,0.0,45,1175,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-inventory-job,2026-08-03 11:39:00,6,2,2,0.0,1.0,0.0,344.3333333333333,552,0,11,legit,none,"{'SUPI-0209', 'SUPI-0239'}",3,2,8,0.0,30,552,0.0,none,0.22902590349246219,0.22902590349246219,PASS,"NRF,UDM"
provisioning-agent,2026-08-07 21:16:00,2,2,2,0.0,0.0,1.0,554.0,716,0,21,legit,none,"{'SUPI-0385', 'SUPI-0026'}",2,2,10,0.0,11,1332,0.0,none,0.0,0.0,PASS,"NEF,UDM"
nrf-heartbeat-svc,2026-08-07 03:09:00,5,1,2,0.0,0.0,1.0,190.4,268,0,3,legit,none,set(),3,1,0,0.0,23,274,0.0,none,0.0,0.0,PASS,NRF
orch-session-mgr,2026-08-05 13:13:00,11,2,4,0.0,0.0,1.0,733.0909090909091,1161,0,13,legit,none,"{'SUPI-0312', 'SUPI-0250'}",6,3,10,0.0,54,1161,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-03 15:27:00,17,6,6,0.0,0.4117647058823529,0.5882352941176471,557.7058823529412,984,0,15,legit,none,"{'SUPI-0313', 'SUPI-0098', 'SUPI-0308', 'SUPI-0282', 'SUPI-0399', 'SUPI-0090', 'SUPI-0176', 'SUPI-0256'}",11,6,24,1.0,87,984,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
closed-loop-assurance,2026-08-03 11:10:00,10,3,5,0.0,0.0,1.0,624.9,889,0,11,legit,none,"{'SUPI-0186', 'SUPI-0259', 'SUPI-0393', 'SUPI-0391', 'SUPI-0072', 'SUPI-0209'}",7,3,20,2.0,51,889,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
provisioning-agent,2026-08-07 13:20:00,3,2,3,0.0,0.3333333333333333,0.6666666666666666,924.6666666666666,1357,0,13,legit,none,"{'SUPI-0300', 'SUPI-0089', 'SUPI-0365'}",3,2,12,0.0,17,1427,0.0,none,0.0,0.0,PASS,"NEF,UDM"
provisioning-agent,2026-08-05 14:38:00,4,2,2,0.0,0.0,1.0,1129.25,1492,0,14,legit,none,"{'SUPI-0119', 'SUPI-0001', 'SUPI-0016'}",2,2,14,1.0,21,1492,0.0,none,0.0,0.0,PASS,"NEF,UDM"
provisioning-agent,2026-08-04 08:41:00,5,2,2,0.2,0.0,1.0,826.6,1412,0,8,legit,none,"{'SUPI-0302', 'SUPI-0171', 'SUPI-0345', 'SUPI-0106', 'SUPI-0328'}",5,2,19,3.0,25,1412,0.0,none,0.0,0.0,PASS,"NEF,UDM"
closed-loop-assurance,2026-08-05 07:06:00,11,3,3,0.0,0.0,1.0,516.6363636363636,837,0,7,legit,none,"{'SUPI-0110', 'SUPI-0143', 'SUPI-0133', 'SUPI-0122', 'SUPI-0236', 'SUPI-0324', 'SUPI-0232'}",7,3,16,0.0,52,871,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-03 15:16:00,4,1,2,0.0,0.0,1.0,207.75,281,0,15,legit,none,set(),2,1,0,0.0,21,292,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-06 11:45:00,11,6,8,0.0,0.18181818181818182,0.8181818181818182,488.1818181818182,858,0,11,legit,none,"{'SUPI-0231', 'SUPI-0393', 'SUPI-0165', 'SUPI-0149'}",11,6,19,2.0,59,979,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
closed-loop-assurance,2026-08-05 00:10:00,14,3,5,0.0,0.07142857142857142,0.9285714285714286,479.14285714285717,883,0,0,legit,none,"{'SUPI-0224', 'SUPI-0369', 'SUPI-0061', 'SUPI-0321', 'SUPI-0004', 'SUPI-0235', 'SUPI-0240'}",7,3,21,0.0,70,897,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-inventory-job,2026-08-06 03:54:00,3,2,2,0.0,1.0,0.0,338.3333333333333,486,0,3,legit,none,{'SUPI-0288'},4,2,7,7.0,23,699,0.0,none,0.0,0.0,PASS,"NRF,UDM"
oss-orchestration-hub,2026-08-03 22:55:00,14,6,7,0.0,0.2857142857142857,0.7142857142857143,506.7857142857143,945,0,22,legit,none,"{'SUPI-0186', 'SUPI-0025', 'SUPI-0164', 'SUPI-0391', 'SUPI-0004', 'SUPI-0095', 'SUPI-0091', 'SUPI-0330'}",9,6,23,2.0,67,992,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
provisioning-agent,2026-08-05 15:19:00,5,2,2,0.0,0.0,1.0,897.8,1064,0,15,legit,none,"{'SUPI-0069', 'SUPI-0243', 'SUPI-0181', 'SUPI-0190'}",2,2,17,0.0,25,1473,0.0,none,0.0,0.0,PASS,"NEF,UDM"
oss-orchestration-hub,2026-08-06 02:13:00,11,6,6,0.0,0.45454545454545453,0.5454545454545454,574.2727272727273,927,0,2,legit,none,"{'SUPI-0002', 'SUPI-0222', 'SUPI-0087', 'SUPI-0088', 'SUPI-0298'}",11,6,14,0.0,53,998,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-03 02:58:00,8,2,4,0.0,0.0,1.0,828.125,1179,0,2,legit,none,"{'SUPI-0126', 'SUPI-0128'}",5,2,9,0.0,41,1179,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-inventory-job,2026-08-06 02:15:00,4,2,2,0.0,1.0,0.0,361.25,472,0,2,legit,none,"{'SUPI-0171', 'SUPI-0229'}",5,2,5,0.0,16,553,0.0,none,0.0,0.0,PASS,"NRF,UDM"
nrf-heartbeat-svc,2026-08-03 21:27:00,5,1,3,0.0,0.2,0.8,215.6,262,0,21,legit,none,set(),3,1,0,0.0,24,294,0.0,none,0.0,0.0,PASS,NRF
